submission_id,QUD,RT,age,comments,condition,education,endTime,experiment_id,gender,id,languages,option1,optionLeft,optionRight,question,reaction_times,response,sentence,startDate,startTime,timeSpent,time_spent,trial_name,trial_number,type
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",1809,59,,NA,Higher Degree,1629576753471,277,female,8,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of pictures she saw in the locker is comparably low.,NA,2,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,50,filler-plau
2728,The judge asks:|The witness responds:,2973,59,,HOWMANY,Higher Degree,1629576753471,277,female,9,german,Next,NA,NA,How many drug addicts did you probably see at the party?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,51,filler-implau
2728,,NA,59,,COMP,Higher Degree,1629576753471,277,female,9,german,Next,NA,NA,,232|184|176|168|184|168|184|176|160|144,Next,I | saw | less | than | ten | drug | addicts | at | the | party.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4301,fill_answer,51,filler-implau
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",4821,59,,NA,Higher Degree,1629576753471,277,female,9,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of drug addicts she saw at the party is comparably high.,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,51,filler-implau
2728,The judge asks:|The witness responds:,2933,59,,POLAR,Higher Degree,1629576753471,277,female,8,german,Next,NA,NA,Did you approximately find at most ten pictures of the assault in the locker?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,52,filler-oi
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,8,german,Next,NA,NA,,224|184|176|168|176|192|176|184|168|184|192|169,Next,I | found | at | most | ten | pictures | of | the | assault | in | the | locker.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4307,fill_answer,52,filler-oi
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",5567,59,,NA,Higher Degree,1629576753471,277,female,8,german,NA,not justifiable at all,strongly justifiable,The witness considers it possible that she saw eleven pictures of the assault in the locker,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,52,filler-oi
2728,The judge asks:|The witness responds:,3573,59,,POLAR,Higher Degree,1629576753471,277,female,9,german,Next,NA,NA,Did you certainly see at most ten drug addicts at the party?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,53,filler-implau
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,9,german,Next,NA,NA,,305|239|207|200|217|159|216|192|176|377,Next,I | saw | at | most | ten | drug | addicts | at | the | party.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4191,fill_answer,53,filler-implau
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",4161,59,,NA,Higher Degree,1629576753471,277,female,9,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of drug addicts she saw at the party is comparably high. ,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,53,filler-implau
2728,The judge asks:|The witness responds:,2429,59,,DID,Higher Degree,1629576753471,277,female,7,german,Next,NA,NA,Did you only find ten lollipops in the drawer?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,54,filler-plau
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,7,german,Next,NA,NA,,288|216|216|176|208|200|192|184|200,Next,I | found | at | most | ten | lollipops | in | the | drawer.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4107,fill_answer,54,filler-plau
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",3921,59,,NA,Higher Degree,1629576753471,277,female,7,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of lollipops she found in the drawer is comparably low.,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,54,filler-plau
2728,The judge asks:|The witness responds:,3019,59,,POLAR,Higher Degree,1629576753471,277,female,1,german,Next,NA,NA,Did you see at most ten of the bread slices on the kitchen counter?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,55,filler-oi
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,1,german,Next,NA,NA,,256|232|216|200|160|224|192|200|184|208|176|208|185,Next,I | saw | at | most | ten | of | the | bread | slices | on | the | kitchen | counter.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,5123,fill_answer,55,filler-oi
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",8355,59,,NA,Higher Degree,1629576753471,277,female,1,german,NA,not justifiable at all,strongly justifiable,The witness considers it possible that she saw ten of the bread slices on the kitchen counter.,NA,5,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,55,filler-oi
2728,The judge asks:|The witness responds:,3055,59,,HOWMANY,Higher Degree,1629576753471,277,female,3,german,Next,NA,NA,How many corpses did you certainly find in the office?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,56,filler-oi
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,3,german,Next,NA,NA,,408|327|216|273|247|216|200|176|201,Next,I | found | at | most | ten | corpses | in | the | office.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4853,fill_answer,56,filler-oi
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",7142,59,,NA,Higher Degree,1629576753471,277,female,3,german,NA,not justifiable at all,strongly justifiable,The witness considers it possible that she saw eleven corpses at the office.,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,56,filler-oi
2728,The judge asks:|The witness responds:,1738,59,,WHAT,Higher Degree,1629576753471,277,female,6,german,Next,NA,NA,What did you probably hear in the forest?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,57,filler-ov
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,6,german,Next,NA,NA,,344|216|184|184|168|184|192|184|176|168,Next,I | heard | at | most | ten | animals | howling | in | the | forest.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,3485,fill_answer,57,filler-ov
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",4875,59,,NA,Higher Degree,1629576753471,277,female,6,german,NA,not justifiable at all,strongly justifiable,The witness considers it possible that she heard ten animals howling in the forest.,NA,4,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,57,filler-ov
2728,The judge asks:|The witness responds:,1707,59,,WHAT,Higher Degree,1629576753471,277,female,3,german,Next,NA,NA,What did you certainly find in the office?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,58,filler-ov
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,3,german,Next,NA,NA,,351|224|193|191|176|217|191|184|176,Next,I | found | at | most | ten | corpses | in | the | office.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,3695,fill_answer,58,filler-ov
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",5029,59,,NA,Higher Degree,1629576753471,277,female,3,german,NA,not justifiable at all,strongly justifiable,The witness considers it possible that she saw nine corpses at the office.,NA,4,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,58,filler-ov
2728,The judge asks:|The witness responds:,2531,59,,WHAT,Higher Degree,1629576753471,277,female,7,german,Next,NA,NA,What did you certainly find in the drawer?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,59,filler-oi
2728,,NA,59,,COMP,Higher Degree,1629576753471,277,female,7,german,Next,NA,NA,,352|248|208|200|200|200|200|200|216|216|201,Next,I | found | less | than | ten | of | the | lollipops | in | the | drawer.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,5031,fill_answer,59,filler-oi
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",3361,59,,NA,Higher Degree,1629576753471,277,female,7,german,NA,not justifiable at all,strongly justifiable,The witness considers it possible that she found eleven of the lollipops in the drawer.,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,59,filler-oi
2728,The judge asks:|The witness responds:,3291,59,,POLAR,Higher Degree,1629576753471,277,female,7,german,Next,NA,NA,Did you find nearly less than ten of the lollipops in the drawer?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,60,filler-oi
2728,,NA,59,,COMP,Higher Degree,1629576753471,277,female,7,german,Next,NA,NA,,279|224|193|192|215|170|183|215|217|208|208,Next,I | found | less | than | ten | of | the | lollipops | in | the | drawer.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4454,fill_answer,60,filler-oi
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",9093,59,,NA,Higher Degree,1629576753471,277,female,7,german,NA,not justifiable at all,strongly justifiable,The witness considers it possible that she found ten of the lollipops in the drawer.,NA,2,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,60,filler-oi
2728,The judge asks:|The witness responds:,1775,59,,HOWMANY,Higher Degree,1629576753471,277,female,2,german,Next,NA,NA,How many of the pills did you find in the bag?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,question_view,31,main
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,2,german,next,NA,NA,,367|208|184|200|168|192|200|209|207|200|193,next,I | found | at | most | ten | of | the | pills | in  | the | bag.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4193,answer_view,31,main
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",4368,59,,NA,Higher Degree,1629576753471,277,female,2,german,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the pills she found in the bag.,NA,4,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,conclusion_view,31,main
2728,The judge asks:|The witness responds:,8952,59,,HOWMANY,Higher Degree,1629576753471,277,female,6,german,Next,NA,NA,How many of the shot glasses did you find on the kitchen counter?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,question_view,32,main
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,6,german,next,NA,NA,,303|208|168|192|184|192|192|185|200|216|191|200|209,next,I | saw | at | most | ten | of | the | shot | glasses | on | the | kitchen | counter.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4329,answer_view,32,main
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",12555,59,,NA,Higher Degree,1629576753471,277,female,6,german,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the shot glasses she saw on the kitchen counter.,NA,4,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,conclusion_view,32,main
2728,The judge asks:|The witness responds:,4089,59,,HOWMANY,Higher Degree,1629576753471,277,female,5,german,Next,NA,NA,How many of the bills did you see in the purse?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,question_view,33,main
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,5,german,next,NA,NA,,399|224|232|200|216|208|200|225|456|231|201,next,I | saw | at | most | ten | of | the | bills | in | the | purse.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4945,answer_view,33,main
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",9745,59,,NA,Higher Degree,1629576753471,277,female,5,german,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the bills she saw in the purse.,NA,4,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,conclusion_view,33,main
2728,The judge asks:|The witness responds:,1527,59,,HOWMANY,Higher Degree,1629576753471,277,female,1,german,Next,NA,NA,How many of the coins did you find in the wallet?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,question_view,34,main
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,1,german,next,NA,NA,,280|224|199|209|199|200|496|345|328|231|211,next,I | found | at | most | ten | of | the | coins | in | the | wallet.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,5674,answer_view,34,main
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",4487,59,,NA,Higher Degree,1629576753471,277,female,1,german,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the coins she found in the wallet.,NA,4,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,conclusion_view,34,main
2728,The judge asks:|The witness responds:,3026,59,,HOWMANY,Higher Degree,1629576753471,277,female,3,german,Next,NA,NA,How many of the shots did you hear coming from the school shooting?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,question_view,35,main
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,3,german,next,NA,NA,,280|200|176|176|168|192|184|176|192|184|176|192|184,next,I | heard | at | most | ten | of | the | shots | coming | from | the | school | shooting.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,5246,answer_view,35,main
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",5083,59,,NA,Higher Degree,1629576753471,277,female,3,german,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the shots she heard coming from the school shooting.,NA,3,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,conclusion_view,35,main
2728,The judge asks:|The witness responds:,2547,59,,HOWMANY,Higher Degree,1629576753471,277,female,4,german,Next,NA,NA,How many of the robbers did you see in front of the bank?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,question_view,36,main
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,4,german,next,NA,NA,,303|208|184|177|191|184|176|176|192|192|184|184|152,next,I | saw | at | most | ten | of | the | robbers | in | front | of | the | bank.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4587,answer_view,36,main
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",4929,59,,NA,Higher Degree,1629576753471,277,female,4,german,NA,not justifiable at all,strongly justifiable,The witness doesn’t know exactly how many of the robbers she saw in front of the bank.,NA,3,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,conclusion_view,36,main
2728,The judge asks:|The witness responds:,1761,59,,POLAR,Higher Degree,1629576753471,277,female,5,german,Next,NA,NA,Did you hear less than ten women shouting at this event?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,61,filler-implau
2728,,NA,59,,COMP,Higher Degree,1629576753471,277,female,5,german,Next,NA,NA,,311|216|200|177|183|208|184|184|184|185,Next,I | only | heard | less| than | ten | women | shouting | at | this | event.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,3765,fill_answer,61,filler-implau
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",3409,59,,NA,Higher Degree,1629576753471,277,female,5,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of women she heard shouting at this event is comparably high.,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,61,filler-implau
2728,The judge asks:|The witness responds:,2661,59,,HOWMANY,Higher Degree,1629576753471,277,female,2,german,Next,NA,NA,Approximately how many of the balloons did you see flying in the air?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,62,filler-implau
2728,,NA,59,,COMP,Higher Degree,1629576753471,277,female,2,german,Next,NA,NA,,214|201|207|176|193|207|153|207|193|184|168|472,Next,I | saw | less | than | ten | of | the | balloons | flying | in | the | air.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4564,fill_answer,62,filler-implau
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",4564,59,,NA,Higher Degree,1629576753471,277,female,2,german,NA,not justifiable at all,strongly justifiable,The witness thinks that the number of the balloons she saw flying in the air is comparably high.,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,62,filler-implau
2728,The judge asks:|The witness responds:,2149,59,,HOWMANY,Higher Degree,1629576753471,277,female,5,german,Next,NA,NA,How many women did you certainly hear shouting at this event?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,63,filler-plau
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,5,german,Next,NA,NA,,239|200|176|184|176|176|192|192|176|176,Next,I | heard | at | most | ten | women | shouting | at | this | event.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,3797,fill_answer,63,filler-plau
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",5870,59,,NA,Higher Degree,1629576753471,277,female,5,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of women she heard shouting at this event is comparably low.,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,63,filler-plau
2728,The judge asks:|The witness responds:,2053,59,,WHAT,Higher Degree,1629576753471,277,female,1,german,Next,NA,NA,What did you certainly see on the kitchen counter?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,64,filler-implau
2728,,NA,59,,COMP,Higher Degree,1629576753471,277,female,1,german,Next,NA,NA,,320|208|192|200|184|216|224|208|232|208|216|232|192,Next,I | saw | less | than | ten | of | the | bread | slices | on | the | kitchen | counter.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4721,fill_answer,64,filler-implau
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",5169,59,,NA,Higher Degree,1629576753471,277,female,1,german,NA,not justifiable at all,strongly justifiable,The witness thinks that the number of the bread slices is comparably high.,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,64,filler-implau
2728,The judge asks:|The witness responds:,3159,59,,HOWMANY,Higher Degree,1629576753471,277,female,9,german,Next,NA,NA,How many drug addicts did you approximately see at the party?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,65,filler-implau
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,9,german,Next,NA,NA,,375|248|208|192|192|192|208|194|190|185,Next,I | saw | at | most | ten | drug | addicts | at | the | party.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4332,fill_answer,65,filler-plau
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",3048,59,,NA,Higher Degree,1629576753471,277,female,9,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of drug addicts she saw at the party is comparably high.,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,65,filler-implau
2728,The judge asks:|The witness responds:,2188,59,,DID,Higher Degree,1629576753471,277,female,6,german,Next,NA,NA,Did you certainly see animals roaming in the forest?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,66,filler-plau
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,6,german,Next,NA,NA,,256|224|200|208|200|216|208|200|200|200|224,Next,I | probably | saw | at | most | ten | animals | roaming | in | the | forest.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4066,fill_answer,66,filler-plau
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",3080,59,,NA,Higher Degree,1629576753471,277,female,6,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of animals she saw roaming in the forest is comparably low.,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,66,filler-plau
2728,The judge asks:|The witness responds:,5061,59,,POLAR,Higher Degree,1629576753471,277,female,4,german,Next,NA,NA,Did you find at most ten children while trying to escape the fire?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,67,filler-implau
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,4,german,Next,NA,NA,,343|240|176|208|200|186|198|184|192|192|192|169,Next,I | found | at | most | ten | children | while | trying | to | escape | the | fire.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,5987,fill_answer,67,filler-implau
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",3460,59,,NA,Higher Degree,1629576753471,277,female,4,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of children they found trying to escape the fire is comparably high.,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,67,filler-implau
2728,The judge asks:|The witness responds:,6715,59,,HOWMANY,Higher Degree,1629576753471,277,female,6,german,Next,NA,NA,How many animals did you approximately see roaming in the forest?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,68,filler-oi
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,6,german,Next,NA,NA,,231|200|200|193|175|176|184|192|184|169,Next,I | saw | at | most | ten | animals | roamin | in | the | forest.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4363,fill_answer,68,filler-oi
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",3374,59,,NA,Higher Degree,1629576753471,277,female,6,german,NA,not justifiable at all,strongly justifiable,The witness considers it possible that she saw eleven animals roaming in the forest.,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,68,filler-oi
2728,The judge asks:|The witness responds:,2165,59,,HOWMANY,Higher Degree,1629576753471,277,female,1,german,Next,NA,NA,How many slices of the bread did you approximately see on the kitchen counter?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,69,filler-ov
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,1,german,Next,NA,NA,,248|191|177|176|192|176|168|176|184|192|184|185|175,Next,I | saw | at | most | ten | of | the | bread | slices | on | the | kitchen | counter.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4269,fill_answer,69,filler-ov
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",3880,59,,NA,Higher Degree,1629576753471,277,female,1,german,NA,not justifiable at all,strongly justifiable,The witness considers it possible that she saw nine slices of the bread on the kitchen counter.,NA,3,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,69,filler-ov
2728,The judge asks:|The witness responds:,2390,59,,POLAR,Higher Degree,1629576753471,277,female,2,german,Next,NA,NA,Did you see at most ten of the balloons flying in the air?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,70,filler-plau
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,2,german,Next,NA,NA,,224|184|208|176|184|200|184|192|216|192|200|184|184,Next,I | saw | only | at | most | ten | of | the | balloons | flying | in | the | air.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4867,fill_answer,70,filler-plau
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",4463,59,,NA,Higher Degree,1629576753471,277,female,2,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of the balloons she saw in the air is comparably low.,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,70,filler-plau
2728,The judge asks:|The witness responds:,11601,59,,HOWMANY,Higher Degree,1629576753471,277,female,4,german,Next,NA,NA,How many children did you probably find while trying to escape the fire?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,71,filler-implau
2728,,NA,59,,SUP,Higher Degree,1629576753471,277,female,4,german,Next,NA,NA,,231|210|190|184|200|184|192|440|264|176|216|1673,Next,I | found | at | most | ten | children | while | trying | to | escape | the | fire.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,5983,fill_answer,71,filler-implau
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",2678,59,,NA,Higher Degree,1629576753471,277,female,4,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of children she found trying to escape the fire is comparably high.,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,71,filler-implau
2728,The judge asks:|The witness responds:,2103,59,,DID,Higher Degree,1629576753471,277,female,5,german,Next,NA,NA,Did you hear women shouting at this event?,NA,Next,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_question,72,filler-plau
2728,,NA,59,,COMP,Higher Degree,1629576753471,277,female,5,german,Next,NA,NA,,232|200|184|184|200|183|193|184|176,Next,I | heard | less| than | ten | women | shouting | at | this | event.,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,4176,fill_answer,72,filler-plau
2728,"Based on this, the judge concludes:|How justified is the judge in drawing that conclusion?",3887,59,,NA,Higher Degree,1629576753471,277,female,5,german,NA,not justifiable at all,strongly justifiable,The witness thinks the number of women she heard shouting at this event is comparably low.,NA,1,NA,Sat Aug 21 2021 21:33:50 GMT+0200 (CEST),1629574430267,38.72006666666667,NA,fill_conclusion,72,filler-plau
2719,The judge asks:|The witness responds:,14333,63,Very confusing!,WHAT,Graduated High School,1629564247833,277,male,3,german,Next,NA,NA,What did you hear coming from the school shooting?,NA,Next,NA,Sat Aug 21 2021 18:08:05 GMT+0200 (Mitteleuropäische Sommerzeit),1629562085059,36.04623333333333,NA,question_view,1,main
